seg_route_to,seg_flight,seg_cabin,pax_fcny,emd_lable,gender,age,residence_country,cabin_c_cnt_y2,cabin_c_cnt_y3,pref_aircraft_y1_4,pref_aircraft_y1_5,pref_aircraft_y2_1,pref_aircraft_y2_2,pref_aircraft_y2_3,pref_aircraft_y2_4,pref_aircraft_y2_5,pref_aircraft_y3_1,pref_aircraft_y3_2,pref_aircraft_y3_3,pref_aircraft_y3_4,pref_aircraft_y3_5,pref_city_y2_1,dist_cnt_y3,avg_dist_cnt_y2,avg_dist_cnt_y3,select_seat_cnt_y3,dist_i_cnt_y2,dist_i_cnt_y3,dist_all_cnt_y2,dist_all_cnt_y3,flt_delay_time_m3,flt_delay_time_m6,flt_delay_time_y1,flt_delay_time_y2,pref_orig_city_y2,pref_orig_city_y3,tkt_3y_amt,tkt_avg_amt_y2,tkt_avg_amt_y3,tkt_avg_interval_y3,pit_all_amt,pit_accu_air_amt,pit_now_cons_amt,pit_accu_amt_y3,pit_avg_amt_y2,pit_avg_amt_y3,pit_avg_interval_y2,pit_add_chnl_y2,pit_add_chnl_y3
LAX,AB1008,Y,200.0,1,0,0,0,0,0,0,0,773,325,320,0,0,773,325,320,0,0,PVG,27512,0.0,0.0,0,27512,27512,27512,27512,0.0,0.0,0.0,0.0,Shanghai,Shanghai,1260.9,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1010,Y,1459.0,0,0,0,0,0,0,0,0,773,773,773,773,773,773,773,773,773,773,JFK,39566,13188.66667,13188.66667,0,39566,39566,39566,39566,0.0,0.0,0.0,0.0,Shanghai,Shanghai,19671.83,6557.276667,6557.276667,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1010,Y,385.0,1,0,0,0,0,0,0,0,773,773,773,773,773,773,773,773,773,773,PVG,38868,12967.0,12956.0,0,25934,38868,25934,38868,-0.333333333,-0.333333333,-0.333333333,0.0,New York,Shanghai,3363.27,850.85,1121.09,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1009,Y,135.0,0,0,41-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1006,Y,834.0,0,0,31-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,12967.0,0,0,0,0,0,-178.5,-178.5,-178.5,-178.5,0,0,0.0,0.0,2875.465,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1008,Y,220.0,0,0,0,0,0,0,33L,33L,33L,33L,33L,33L,33L,33L,33L,33L,33L,33L,SHA,1170,0.0,0.0,0,0,0,1170,1170,0.0,0.0,0.0,0.0,Beijing,Beijing,660.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1008,Y,114.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1008,Y,9000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5908.0,5908.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,501.75,501.75,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1015,J,1755.0,0,0,0,0,0,0,773,773,773,321,0,0,0,773,325,321,0,0,PVG,14476,0.0,0.0,0,0,10867,2431,14476,0.0,0.0,0.0,0.0,Taiyuan,Taiyuan,7136.67,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1010,Y,380.0,0,F,0,中国,0,0,0,0,0,0,0,0,0,773,325,321,0,0,0,27934,0.0,0.0,0,0,27934,0,27934,0.0,0.0,0.0,0.0,0,Shanghai,2575.34,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1010,Y,235.0,0,0,0,0,0,0,0,0,773,73L,738,0,0,773,73L,73H,738,0,PVG,32007,7247.0,6401.4,0,13088,29041,16054,32007,0.2,0.2,0.2,0.2,Shanghai,Shanghai,2456.32,332.0,491.264,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1006,Y,585.0,1,F,0,中国,0,0,773,773,773,773,773,773,773,773,773,773,773,773,PVG,39412,0.0,0.0,0,26478,39412,26478,39412,0.0,0.0,0.0,0.0,New York,Shanghai,4889.08,0.0,0.0,0.0,9493,9493,9493,9493,4746.5,4746.5,0.0,航空累积,航空累积
JFK,AB1010,Y,583.0,0,0,31-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2342.804348,2158.792453,0,0,0,0,0,-18.98113208,-18.98113208,-18.98113208,0.396226415,0,0,0.0,895.3596226,968.7558491,0.0,0,0,0,0,0.0,0.0,6.744680851,0,0
JFK,AB1006,Y,582.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,12967.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1981.42,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1006,Y,651.0,1,0,0,0,0,0,0,0,773,320,321,0,0,773,320,321,0,0,PVG,55233,7890.428571,7890.428571,0,52956,52956,55233,55233,0.0,0.0,0.0,0.0,Shanghai,Shanghai,16811.16,2401.594286,2401.594286,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1009,Y,545.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1006,Y,750.0,0,0,0,0,0,0,0,0,773,33L,325,0,0,773,33L,325,0,0,PVG,64646,0.0,0.0,0,64646,64646,64646,64646,0.0,0.0,0.0,0.0,Shanghai,Shanghai,5688.56,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1008,J,3000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1008,Y,285.0,0,0,0,0,0,0,0,0,773,73A,738,0,0,773,73A,738,0,0,PVG,25175,0.0,0.0,0,21675,21675,25175,25175,0.0,0.0,0.0,0.0,Shanghai,Shanghai,1909.76,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1010,Y,1416.0,0,0,0,0,0,0,0,0,773,73H,738,0,0,773,738,73H,737,0,PVG,81088,6789.75,6757.333333,0,52412,78346,54318,81088,-70.08333333,-70.08333333,-70.08333333,-27.66666667,Shanghai,Shanghai,13300.9,901.9725,1108.408333,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1009,Y,798.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1009,Y,542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1010,Y,1767.0,0,0,0,0,0,0,0,0,773,73L,325,0,0,773,73L,325,0,0,PVG,28909,7227.25,7227.25,2,26478,26478,28909,28909,0.0,0.0,0.0,0.0,Shanghai,Shanghai,12595.01,3148.7525,3148.7525,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1010,Y,333.0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,319,0,0,0,0,13885,0.0,0.0,0,0,12934,0,13885,0.0,0.0,0.0,0.0,0,Changsha,3140.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1006,Y,389.0,0,0,0,0,0,0,0,0,773,73M,73H,0,0,773,73M,73H,0,0,PVG,32672,0.0,0.0,0,32672,32672,32672,32672,0.0,0.0,0.0,0.0,Shanghai,Shanghai,2682.44,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1006,Y,330.0,0,0,0,0,0,0,0,0,773,33L,332,0,0,773,33L,332,0,0,PVG,30300,7575.0,7575.0,0,30300,30300,30300,30300,0.0,0.0,0.0,0.0,Shanghai,Shanghai,2147.6,536.9,536.9,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1008,Y,109.0,1,0,21-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6146.0,6157.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,155.965,276.9383333,0.0,0,0,0,0,0.0,0.0,121.3333333,0,0
LAX,AB1008,Y,192.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7158.0,7158.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,254.835,254.835,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1006,Y,6666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1006,Y,820.0,0,0,0,0,0,0,0,0,773,321,0,0,0,773,321,0,0,0,PVG,30054,5684.666667,7513.5,0,15071,30054,15071,30054,0.5,0.5,0.5,0.5,Tokyo-Haneda,Shanghai,5436.6,530.0675,1359.15,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1006,Y,770.0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,773,773,773,773,0,25934,12934.0,12967.0,0,0,25934,0,25934,0.0,0.0,0.0,0.0,0,New York,1475.28,0.0,2543.58,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1010,Y,205.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1008,J,1200.0,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6483.75,6483.75,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1900.56,1900.56,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1010,J,25000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1009,Y,240.0,1,M,41-50,中国,0,0,0,0,773,32L,325,0,0,773,32L,325,0,0,PVG,27512,6878.0,6878.0,0,27512,27512,27512,27512,-0.25,-0.25,-0.25,0.0,Shanghai,Shanghai,1654.98,413.745,413.745,0.0,12760,12760,12760,12760,6380.0,6380.0,24.0,航空累积,航空累积
LAX,AB1015,Y,180.0,0,0,31-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3890.0,3890.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,156.67,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1009,Y,1392.0,0,M,0,英国,0,0,773,773,773,773,773,773,773,773,773,773,773,773,PVG,54217,0.0,0.0,0,21675,54217,21675,54217,0.0,0.0,0.0,0.0,Los Angeles,Los Angeles,6569.57,0.0,0.0,0.0,46935,153289,46935,96446,10430.0,15987.33333,0.0,航空累积,航空累积
JFK,AB1006,Y,400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5012.0,7009.0,0,0,0,0,0,-0.25,-0.25,-0.25,-0.25,0,0,0.0,276.8175,659.09,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1008,Y,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6967.25,6967.25,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,249.35,249.35,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1009,Y,270.0,1,0,0,0,0,0,0,0,773,32L,0,0,0,773,32L,0,0,0,PVG,12190,0.0,0.0,0,10808,10808,12190,12190,0.0,0.0,0.0,0.0,Shanghai,Shanghai,987.72,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1009,J,2185.0,0,M,0,中国,0,0,0,0,73E,325,321,319,0,773,319,73E,325,321,XIY,57892,0.0,0.0,0,2863,55367,4842,57892,0.0,0.0,0.0,0.0,Xi'an,Shanghai,30914.42,0.0,0.0,60546.28571,47606,47606,47606,52078,721.5,6800.857143,0.0,航空累积,航空累积
LAX,AB1008,Y,2535.1620652297865,1,0,0,0,1,1,0,0,773,73H,333,325,0,773,73H,333,332,325,PVG,34192,5685.4,4274.0,0,28427,32150,28427,34192,-0.125,-0.125,0.0,0.0,Shanghai,Shanghai,17940.71,1679.82875,2242.58875,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1009,Y,160.0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,325,320,0,0,0,14518,0.0,0.0,0,0,14518,0,14518,0.0,0.0,0.0,0.0,0,Shanghai,822.74,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1006,Y,410.0,0,M,31-40,中国,0,0,0,0,773,33H,0,0,0,773,33H,0,0,0,PVG,15218,7609.0,7609.0,0,15218,15218,15218,15218,0.0,0.0,0.0,0.0,MANILA,MANILA,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1006,Y,338.0,1,F,0,美国,0,0,0,0,773,33L,321,0,0,773,33L,321,0,0,PVG,29883,0.0,0.0,0,29883,29883,29883,29883,0.0,0.0,0.0,0.0,Shanghai,Shanghai,5086.41,0.0,0.0,179970.0,8825,8325,8825,8325,2081.25,2081.25,0.0,航空累积,航空累积
JFK,AB1006,J,1529.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1006,Y,295.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8168.0,8168.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,472.5725,472.5725,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1008,J,1650.0,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3371.818182,3209.333333,0,0,0,0,0,0.833333333,0.833333333,0.833333333,0.833333333,0,0,0.0,2147.303333,2213.97,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1006,Y,1380.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1008,Y,285.0,1,0,41-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6913.5,6928.25,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,473.7625,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1008,Y,330.0,0,0,41-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6913.5,6928.25,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,473.7625,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1009,Y,190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6484.75,6484.75,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,311.925,311.925,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1010,Y,901.0,1,0,0,0,0,0,0,0,0,0,0,0,0,773,323,0,0,0,0,26934,0.0,0.0,0,0,26934,0,26934,0.0,0.0,0.0,0.0,0,Shanghai,213.35,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1008,Y,733.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1006,J,2400.0,1,0,51-60,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8080.5,8080.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,2054.46,2054.46,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1015,Y,280.0,0,0,0,0,0,0,0,0,0,0,0,0,0,73H,73H,73H,73H,73H,0,7780,3890.0,3890.0,0,0,7780,0,7780,0.0,0.0,0.0,0.0,0,PHUKET,487.73,0.0,243.865,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1008,J,2565.0,0,0,0,0,0,0,0,0,33L,333,0,0,0,773,33L,333,0,0,SYX,25939,0.0,0.0,0,0,21675,4264,25939,0.0,0.0,0.0,0.0,Sanya,Shanghai,20476.68,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1010,Y,2535.1620652297865,0,0,0,0,0,0,0,0,773,773,773,773,773,773,773,773,773,773,PVG,26478,13239.0,13239.0,0,26478,26478,26478,26478,0.0,0.0,0.0,0.0,New York,New York,7825.99,3912.995,3912.995,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1006,Y,135.0,1,0,0,0,0,0,0,0,773,73H,0,0,0,773,73H,0,0,0,PVG,32247,0.0,0.0,0,32247,32247,32247,32247,0.0,0.0,0.0,0.0,Shanghai,Shanghai,906.5,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1006,Y,875.0,0,0,0,0,0,0,0,0,773,32L,325,323,0,773,32L,325,323,0,PVG,43114,0.0,0.0,0,43114,43114,43114,43114,0.0,0.0,0.0,0.0,Shanghai,Shanghai,6875.22,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1008,Y,200.0,0,0,41-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5975.5,5975.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,317.7175,317.7175,0.0,0,0,0,0,0.0,0.0,14.0,0,0
JFK,AB1006,Y,380.0,1,M,60+,中国,0,0,0,0,773,773,773,773,773,773,773,773,773,773,PVG,26478,13239.0,13239.0,0,26478,26478,26478,26478,0.0,0.0,0.0,0.0,New York,New York,2407.38,1203.69,1203.69,0.0,7120,7120,7120,7120,3560.0,3560.0,160.0,航空累积,航空累积
JFK,AB1010,J,2546.0,0,M,0,中国,0,0,773,773,773,773,773,773,773,773,773,773,773,773,PVG,39868,0.0,0.0,0,39868,39868,39868,39868,0.0,0.0,0.0,0.0,New York,New York,23289.28,0.0,0.0,0.0,5933,5933,5933,5933,5933.0,5933.0,0.0,航空累积,航空累积
LAX,AB1008,Y,172.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1009,Y,770.0,1,0,0,0,0,0,0,0,773,773,773,773,773,773,773,773,773,773,PVG,21675,0.0,0.0,0,21675,21675,21675,21675,0.0,0.0,0.0,0.0,Los Angeles,Los Angeles,4902.59,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1008,Y,590.0,1,0,0,0,0,0,0,0,0,0,0,0,0,773,325,0,0,0,0,13807,10808.0,6903.5,0,0,13807,0,13807,0.0,0.0,0.0,0.0,0,Siem Reap,3897.95,0.0,1948.975,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1006,Y,276.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1010,Y,1060.0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,325,0,0,0,0,28694,0.0,0.0,0,0,25934,0,28694,0.0,0.0,0.0,0.0,0,Shanghai,6986.35,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1008,Y,390.0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,73H,0,0,0,0,27395,0.0,0.0,0,0,27395,0,27395,0.0,0.0,0.0,0.0,0,Shanghai,3972.06,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1010,Y,7824.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1010,J,2890.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1006,J,3411.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1010,Y,1202.0,1,F,21-30,中国,0,0,0,0,0,0,0,0,0,773,773,773,773,773,0,25934,0.0,12967.0,0,0,25934,0,25934,0.0,0.0,0.0,0.0,0,New York,8184.42,0.0,4092.21,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1006,Y,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1009,Y,537.0,0,0,0,0,0,0,0,0,73H,73E,0,0,0,773,320,73H,73E,0,PVG,31579,0.0,0.0,0,6194,31579,6194,31579,0.0,0.0,0.0,0.0,BANGKOK,Shanghai,5256.44,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1009,J,1575.0,0,M,0,中国,0,0,0,0,773,321,0,0,0,773,321,333,0,0,PVG,59956,0.0,0.0,0,32483,54158,35925,59956,0.0,0.0,0.0,0.0,Shanghai,Shanghai,38721.66,0.0,0.0,11407.42857,119682,119682,119682,119682,23757.0,19947.0,0.0,航空累积,航空累积
LAX,AB1009,J,1873.0,0,M,0,中国,0,0,0,0,773,321,0,0,0,773,321,333,0,0,PVG,59956,0.0,0.0,0,32483,54158,35925,59956,0.0,0.0,0.0,0.0,Shanghai,Shanghai,38721.66,0.0,0.0,11407.42857,119682,119682,119682,119682,23757.0,19947.0,0.0,航空累积,航空累积
JFK,AB1006,Y,500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7976.5,7993.0,0,0,0,0,0,-83.5,-83.5,-83.5,-83.5,0,0,0.0,0.0,823.8625,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1008,Y,210.0,1,0,0,0,0,0,0,0,773,73H,0,0,0,773,73H,0,0,0,PVG,27834,0.0,0.0,0,27834,27834,27834,27834,0.0,0.0,0.0,0.0,Shanghai,Shanghai,1387.4,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1010,Y,390.0,0,F,0,中国,0,0,0,0,0,0,0,0,0,773,33E,0,0,0,0,15953,0.0,0.0,0,0,15953,0,15953,0.0,0.0,0.0,0.0,0,BANGKOK,2673.68,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1008,J,5370.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1010,Y,420.0,0,0,0,0,0,0,0,0,773,320,0,0,0,773,320,0,0,0,PVG,26480,0.0,0.0,0,25934,25934,26480,26480,0.0,0.0,0.0,0.0,Shanghai,Shanghai,2792.7,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1008,Y,602.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1008,Y,385.0,0,F,0,中国,0,0,0,0,0,0,0,0,0,773,73H,0,0,0,0,11588,0.0,0.0,0,0,10808,0,11588,0.0,0.0,0.0,0.0,0,Wuhan,2111.17,0.0,0.0,0.0,5912,5912,5912,6504,0.0,5912.0,0.0,0,非航累积
JFK,AB1006,Y,389.0,0,F,0,中国,0,0,0,0,0,0,0,0,0,773,33H,33E,0,0,0,28734,0.0,0.0,0,0,28734,0,28734,0.0,0.0,0.0,0.0,0,Shanghai,2636.33,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1009,Y,637.0,0,0,0,0,0,0,773,773,773,73L,0,0,0,773,73L,0,0,0,PVG,121243,0.0,0.0,0,75892,119242,77893,121243,0.0,0.0,0.0,0.0,Los Angeles,Los Angeles,68438.68,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1009,Y,440.0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,773,773,773,773,0,23031,0.0,0.0,0,0,21675,0,23031,0.0,0.0,0.0,0.0,0,Shanghai,2925.7,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1006,Y,405.0,0,0,0,0,0,0,0,0,773,33L,325,0,0,773,33L,325,0,0,PVG,28705,7176.25,7176.25,0,28705,28705,28705,28705,0.0,0.0,0.0,0.0,Shanghai,Shanghai,2786.4,696.6,696.6,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1006,Y,1378.0,0,0,0,0,0,0,0,0,773,773,773,773,773,773,773,773,773,773,PVG,26478,0.0,0.0,0,26478,26478,26478,26478,0.0,0.0,0.0,0.0,New York,New York,9418.22,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1008,Y,255.0,0,M,21-30,中国,0,0,0,0,0,0,0,0,0,773,738,0,0,0,0,22639,10808.0,7546.333333,0,0,21675,0,22639,-101.6666667,-101.6666667,-101.6666667,-101.6666667,0,Shanghai,712.14,0.0,759.2566667,0.0,448,448,448,448,0.0,448.0,0.0,0,航空累积
LAX,AB1009,Y,320.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5918.75,5918.75,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,186.23,515.8375,0.0,0,0,0,0,0.0,0.0,0.0,0,0
