pax_fcny,dist_cnt_y3,avg_dist_cnt_y2,avg_dist_cnt_y3,dist_all_cnt_y3,tkt_3y_amt,tkt_i_amt_y3,tkt_all_amt_y3,tkt_avg_amt_y2,tkt_avg_amt_y3,emd_lable2
481.0,38127,0.0,0.0,38127,6765.49,0.0,0.0,0.0,0.0,0
275.0,26478,0.0,0.0,26478,1896.32,0.0,0.0,0.0,0.0,0
371.0,21675,0.0,0.0,21675,2459.73,0.0,0.0,0.0,0.0,1
655.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
213.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
457.0,30195,4260.0,7548.75,30195,1514.95,3029.91,3029.91,0.0,757.4775,1
342.0,0,10808.0,10808.0,0,0.0,2274.06,2274.06,0.0,2274.06,1
690.0,0,1494.0,5611.5,0,0.0,4574.69,4574.69,0.0,1143.6725,0
545.0,28705,0.0,0.0,28705,3601.69,0.0,0.0,0.0,0.0,0
225.0,38522,6420.333333,6420.333333,38522,2249.8,2249.8,2249.8,256.8083333,374.9666667,0
315.0,0,6992.5,7009.0,0,0.0,1935.03,2076.14,0.0,519.035,0
218.0,34562,0.0,0.0,34562,1427.17,0.0,0.0,0.0,0.0,0
708.0,40308,6758.75,6718.0,40308,8527.27,8276.93,8527.27,927.065,1421.211667,0
370.0,40308,6758.75,6718.0,40308,8527.27,8276.93,8527.27,927.065,1421.211667,0
454.0,3140,0.0,0.0,3140,0.0,0.0,0.0,0.0,0.0,0
814600.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
130.0,0,3008.0,3008.0,0,0.0,197.19,197.19,98.595,98.595,0
651000.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
190.0,21675,10808.0,10837.5,21675,2940.08,2940.08,2940.08,0.0,1470.04,1
1082.0,13088,13088.0,13088.0,13088,6940.0,6940.0,6940.0,6940.0,6940.0,0
1093.0,13088,13088.0,13088.0,13088,6940.0,6940.0,6940.0,6940.0,6940.0,0
270.0,23976,5994.0,5994.0,23976,1783.81,1624.85,1783.81,445.9525,445.9525,0
602.0,0,13088.0,13088.0,0,0.0,4194.13,4194.13,4194.13,4194.13,1
851.0,124753,0.0,0.0,124753,7750.0,0.0,0.0,0.0,0.0,0
613.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
808.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
736600.0,0,7176.25,7176.25,0,0.0,4499.15,4499.15,1124.7875,1124.7875,0
200.0,18925,0.0,0.0,18925,787.48,0.0,0.0,0.0,0.0,0
1844.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
605.0,0,10397.375,10397.375,0,0.0,32154.13,32154.13,4019.26625,4019.26625,0
659.0,0,10397.375,10397.375,0,0.0,32154.13,32154.13,4019.26625,4019.26625,0
123.0,34537,0.0,0.0,34537,2957.7,0.0,0.0,0.0,0.0,0
360.0,78768,0.0,0.0,78768,8161.43,0.0,0.0,0.0,0.0,0
310.0,78768,0.0,0.0,78768,8161.43,0.0,0.0,0.0,0.0,0
2200.0,27713,0.0,0.0,27713,17764.96,0.0,0.0,0.0,0.0,0
350.0,0,0.0,5942.0,0,0.0,1206.73,1206.73,0.0,603.365,0
352.0,24544,0.0,0.0,24544,4025.62,0.0,0.0,0.0,0.0,0
1140.0,76075,0.0,0.0,76075,31995.34,0.0,0.0,0.0,0.0,0
545.0,30195,0.0,0.0,30195,3758.1,0.0,0.0,0.0,0.0,0
228.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
2510.0,28922,7230.5,7230.5,28922,2089.09,2089.09,2089.09,522.2725,522.2725,0
2186.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
57500.0,43036,0.0,0.0,43036,5614.77,0.0,0.0,0.0,0.0,0
130.0,16684,0.0,0.0,16684,524.17,0.0,0.0,0.0,0.0,0
3230.0,0,13390.0,13390.0,0,0.0,10181.77,10181.77,10181.77,10181.77,0
330.0,26327,0.0,0.0,26327,2147.6,0.0,0.0,0.0,0.0,0
220.0,51333,1110.0,4277.75,51333,4462.36,4462.36,4462.36,0.0,371.8633333,0
708.0,13088,0.0,0.0,13088,4443.69,0.0,0.0,0.0,0.0,1
497.0,75351,0.0,0.0,75351,0.0,0.0,0.0,0.0,0.0,0
1216.0,1863,725.5,621.0,1863,174.2,0.0,174.2,58.06666667,58.06666667,0
710.0,25934,0.0,12967.0,25934,4834.4,4834.4,4834.4,0.0,2417.2,0
109.0,0,10808.0,8231.333333,0,0.0,652.01,652.01,0.0,217.3366667,0
972.0,0,1572.0,1572.0,0,0.0,0.0,1710.0,855.0,855.0,0
190.0,0,1202.0,1202.0,0,0.0,0.0,56.68,56.68,56.68,0
700.0,0,0.0,10837.5,0,0.0,4823.42,4823.42,0.0,2411.71,0
2002.0,34051,0.0,0.0,34051,19875.35,0.0,0.0,0.0,0.0,0
4530.0,25610,0.0,0.0,25610,30721.38,0.0,0.0,0.0,0.0,0
408.0,24571,6142.75,6142.75,24571,2788.57,2788.57,2788.57,697.1425,697.1425,0
6175.0,0,12934.0,12967.0,0,0.0,136938.08,136938.08,0.0,68469.04,0
235.0,17821,0.0,0.0,17821,788.99,0.0,0.0,0.0,0.0,0
6095.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
6666.0,0,7175.5,7175.5,0,0.0,1710.02,1710.02,427.505,427.505,0
160.0,12663,0.0,0.0,12663,551.25,0.0,0.0,0.0,0.0,0
264.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
585.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
1359.0,0,7605.0,6000.9,0,0.0,22373.3,22693.3,2137.33,2269.33,0
1524.0,0,7605.0,6000.9,0,0.0,22373.3,22693.3,2137.33,2269.33,0
484.0,0,0.0,7230.5,0,0.0,6125.92,6125.92,0.0,765.74,0
109.0,6016,0.0,0.0,6016,159.07,0.0,0.0,0.0,0.0,0
170.0,28015,0.0,0.0,28015,1123.14,0.0,0.0,0.0,0.0,1
190.0,28015,0.0,0.0,28015,1123.14,0.0,0.0,0.0,0.0,0
372.0,0,7054.0,7054.0,0,0.0,5291.94,5623.14,1405.785,1405.785,0
340.0,13774,0.0,0.0,13774,2323.8,0.0,0.0,0.0,0.0,0
575.0,36716,6136.0,6119.333333,36716,9177.45,8217.17,9177.45,962.3066667,1529.575,0
230.0,0,8168.0,8168.0,0,0.0,1473.79,1473.79,368.4475,368.4475,1
4161.0,36626,0.0,0.0,36626,32326.2,0.0,0.0,0.0,0.0,0
150.0,8086,4043.0,4043.0,8086,271.03,271.03,271.03,67.89,135.515,0
519.0,0,5349.666667,7167.375,0,0.0,4887.16,6548.58,183.75,818.5725,0
1220.0,29224,1122.0,5844.8,29224,10708.74,9288.74,10708.74,310.442,2141.748,0
261.0,29295,5859.0,5859.0,29295,2419.78,1799.78,2419.78,483.956,483.956,0
668.0,0,11900.5,7895.25,0,0.0,6741.4,6741.4,1052.85,1685.35,1
204.0,27621,9207.0,9207.0,27621,1345.1,1296.22,1345.1,448.3666667,448.3666667,0
3230.0,30759,5126.5,5126.5,30759,23967.94,20462.7,23967.94,3994.656667,3994.656667,0
370.0,26478,0.0,0.0,26478,2453.1,0.0,0.0,0.0,0.0,0
447.0,24861,0.0,0.0,24861,2846.05,0.0,0.0,0.0,0.0,0
244.0,0,6967.25,6967.25,0,0.0,1191.76,1191.76,297.94,297.94,0
197.0,22561,5640.25,5640.25,22561,1301.52,1258.45,1301.52,325.38,325.38,0
135.0,21675,10837.5,10837.5,21675,891.82,891.82,891.82,222.145,445.91,0
439.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
632.0,0,665.0,665.0,0,0.0,0.0,870.0,0.0,435.0,0
1008.0,26478,0.0,0.0,26478,6385.88,0.0,0.0,0.0,0.0,0
1200.0,25934,0.0,0.0,25934,8255.76,0.0,0.0,0.0,0.0,0
150.0,0,6913.5,6928.25,0,0.0,1007.22,1007.22,0.0,251.805,0
266.0,32672,8168.0,8168.0,32672,5362.37,5362.37,5362.37,1340.5925,1340.5925,0
801.0,27290,0.0,6822.5,27290,5454.01,5208.68,5454.01,0.0,1363.5025,0
751.0,0,10837.5,10837.5,0,0.0,4968.4,4968.4,2484.2,2484.2,0
348.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
365.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
602.0,0,13088.0,13088.0,0,0.0,4194.13,4194.13,4194.13,4194.13,0
3671.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
328.0,0,10837.5,10839.46667,0,0.0,31504.35,31504.35,961.734,2100.29,0
5588.0,0,7914.75,7914.75,0,0.0,47685.91,47685.91,11921.4775,11921.4775,0
620.0,28597,7149.25,7149.25,28597,4063.64,4063.64,4063.64,1015.91,1015.91,1
533500.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
1278.0,29072,0.0,0.0,29072,8189.18,0.0,0.0,0.0,0.0,0
638.0,0,10808.0,7364.333333,0,0.0,4242.26,4342.26,0.0,1447.42,0
300.0,28584,0.0,0.0,28584,12725.29,0.0,0.0,0.0,0.0,0
200.0,7051,2350.333333,2350.333333,7051,1064.37,443.16,1064.37,354.79,354.79,0
650.0,0,11821.75,11821.75,0,0.0,4165.07,4165.07,1041.2675,1041.2675,0
605.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
355.0,0,13159.33333,13159.33333,0,0.0,5386.33,5386.33,1795.443333,1795.443333,0
230.0,25676,0.0,0.0,25676,3085.91,0.0,0.0,0.0,0.0,0
39000.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
440.0,54457,0.0,0.0,54457,4074.05,0.0,0.0,0.0,0.0,0
290.0,0,5975.5,5975.5,0,0.0,1900.93,1900.93,475.2325,475.2325,0
1055.0,0,7176.25,7176.25,0,0.0,6760.22,6760.22,1690.055,1690.055,1
1572.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
220000.0,26129,0.0,0.0,26129,2224.41,0.0,0.0,0.0,0.0,0
340.0,26478,0.0,0.0,26478,2260.76,0.0,0.0,0.0,0.0,0
6075.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
4566.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
220.0,0,6967.25,6967.25,0,0.0,1409.72,1409.72,352.43,352.43,1
280.0,0,7176.25,7176.25,0,0.0,1880.14,1880.14,470.035,470.035,0
800.0,29075,7254.0,7268.75,29075,2952.72,5272.71,5272.71,0.0,1318.1775,0
3202.0,105368,0.0,0.0,105368,101470.41,0.0,0.0,0.0,0.0,0
160.0,49068,0.0,0.0,49068,6970.02,0.0,0.0,0.0,0.0,0
366.0,0,13088.0,7393.5,0,0.0,1164.2,2854.2,582.1,1427.1,0
300.0,29993,0.0,0.0,29993,5050.86,0.0,0.0,0.0,0.0,0
402.0,0,6146.25,6146.25,0,0.0,2273.79,2534.42,633.605,633.605,0
340.0,13390,0.0,0.0,13390,1130.38,0.0,0.0,0.0,0.0,0
194.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
41893.0,49748,0.0,0.0,49748,45593.32,0.0,0.0,0.0,0.0,0
330.0,0,0.0,5635.0,0,0.0,1368.82,1368.82,0.0,456.2733333,0
219.0,49857,0.0,0.0,49857,5972.78,0.0,0.0,0.0,0.0,0
563.0,32397,8222.0,8099.25,32397,4733.87,4733.87,4733.87,238.36,1183.4675,0
243.0,28801,7200.25,7200.25,28801,1539.45,1423.14,1539.45,384.8625,384.8625,0
580.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
702.0,26843,0.0,0.0,26843,5239.62,0.0,0.0,0.0,0.0,0
748.0,25895,5179.0,5179.0,25895,6797.08,5607.08,6797.08,1359.416,1359.416,0
300.0,0,0.0,6395.5,0,0.0,2063.94,2063.94,0.0,1031.97,0
376800.0,26236,0.0,0.0,26236,2337.29,0.0,0.0,0.0,0.0,0
415500.0,26236,0.0,0.0,26236,2337.29,0.0,0.0,0.0,0.0,0
350.0,0,5794.0,7485.0,0,0.0,4631.5,4712.55,0.0,1570.85,0
997.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
1140.0,30794,0.0,0.0,30794,4583.31,0.0,0.0,0.0,0.0,0
320000.0,0,5975.5,5975.5,0,0.0,1902.72,1902.72,475.68,475.68,0
560.0,0,0.0,6456.714286,0,0.0,6443.77,7543.29,0.0,1077.612857,0
290000.0,23902,0.0,0.0,23902,1717.96,0.0,0.0,0.0,0.0,0
2827.0,26478,13239.0,13239.0,26478,18391.3,18391.3,18391.3,9195.65,9195.65,0
268.0,24040,0.0,0.0,24040,1697.82,0.0,0.0,0.0,0.0,0
1440.0,15953,0.0,0.0,15953,9922.47,0.0,0.0,0.0,0.0,0
1251.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
905.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
2100.0,0,8488.5,8505.0,0,0.0,14101.08,14101.08,0.0,3525.27,0
799.0,53769,0.0,0.0,53769,14834.33,0.0,0.0,0.0,0.0,0
1405.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
497.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1
1188.0,0,7642.0,8920.2,0,0.0,2317.38,2428.97,250.466,485.794,0
590.0,0,5479.882353,5479.882353,0,0.0,13996.78,14967.81,880.4594118,880.4594118,0
330.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
312.0,0,5907.5,5907.5,0,0.0,3214.36,3214.36,1607.18,1607.18,0
350.0,12722,0.0,0.0,12722,1192.39,0.0,0.0,0.0,0.0,0
641.0,316597,5863.648649,6207.784314,316597,103189.57,80622.02,127322.02,1915.054118,2496.510196,0
1918.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
1550.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
170.0,0,5740.75,5740.75,0,0.0,1057.57,1120.44,280.11,280.11,0
510.0,15999,2999.0,7999.5,15999,1322.55,1322.55,1322.55,0.0,661.275,0
2565.0,65025,0.0,0.0,65025,42077.78,0.0,0.0,0.0,0.0,0
132.0,21675,0.0,0.0,21675,859.04,0.0,0.0,0.0,0.0,1
3455.0,761,0.0,0.0,761,726.41,0.0,0.0,0.0,0.0,0
404.0,0,5425.0,5679.142857,0,0.0,4115.96,4817.81,365.4014286,688.2585714,0
339.0,52956,13239.0,13239.0,52956,6248.08,6248.08,6248.08,1562.02,1562.02,0
1109.0,62164,0.0,0.0,62164,20770.5,0.0,0.0,0.0,0.0,0
210.0,18953,4043.0,6317.666667,18953,880.41,880.41,880.41,0.0,293.47,0
524.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
190.0,14518,6331.5,4839.333333,14518,842.47,842.47,842.47,0.0,280.8233333,0
2600.0,13886,0.0,0.0,13886,8964.28,0.0,0.0,0.0,0.0,0
3314.0,0,12967.0,12967.0,0,0.0,23571.94,23571.94,11785.97,11785.97,0
596.0,0,13088.0,13088.0,0,0.0,6554.24,6554.24,3277.12,3277.12,1
3914.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
2148.0,30195,0.0,0.0,30195,14811.74,0.0,0.0,0.0,0.0,0
204.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
623.0,0,10837.5,10837.5,0,0.0,3946.83,3946.83,1973.415,1973.415,0
0.0,0,0.0,12967.0,0,0.0,7288.18,7288.18,0.0,3644.09,0
401.0,0,7895.75,7895.75,0,0.0,2528.1,2528.1,632.025,632.025,0
851.0,38802,9254.666667,7760.4,38802,8660.48,8116.48,8660.48,1623.296,1732.096,0
470.0,32672,8168.0,8168.0,32672,3105.14,3105.14,3105.14,776.285,776.285,0
2827.0,26478,0.0,0.0,26478,18677.14,0.0,0.0,0.0,0.0,0
368.0,0,13188.66667,13188.66667,0,0.0,6556.29,6556.29,2185.43,2185.43,0
1045.0,0,10130.75,8016.666667,0,0.0,12939.53,13494.53,2182.421667,2249.088333,0
623.0,39412,13239.0,13137.33333,39412,6328.19,6328.19,6328.19,728.56,2109.396667,0
466.0,14618,0.0,0.0,14618,2937.89,0.0,0.0,0.0,0.0,0
504.0,78890,0.0,0.0,78890,14300.4,0.0,0.0,0.0,0.0,0
1866.0,12934,0.0,0.0,12934,12407.59,0.0,0.0,0.0,0.0,0
54288.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
938.0,65025,10837.5,10837.5,65025,13340.62,14650.4,14650.4,1402.226667,2441.733333,0
3660.0,13948,6974.0,6974.0,13948,2926.86,2926.86,2926.86,1463.43,1463.43,0
1010.0,0,10111.33333,10833.5,0,0.0,6672.76,6672.76,834.095,1668.19,0
149.0,0,3019.0,5635.0,0,0.0,603.55,603.55,0.0,201.1833333,0
603.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
185.0,0,5835.25,4878.4,0,0.0,1112.07,1396.76,240.792,279.352,0
1444.0,0,1567.5,1567.5,0,0.0,639.02,1059.02,529.51,529.51,0
790.0,25934,0.0,0.0,25934,4918.12,0.0,0.0,0.0,0.0,0
253.0,0,7684.5,7684.5,0,0.0,2167.26,2167.26,541.815,541.815,0
109.0,21675,0.0,0.0,21675,759.4,0.0,0.0,0.0,0.0,0
1076.0,25934,0.0,0.0,25934,7376.63,0.0,0.0,0.0,0.0,0
1991.0,0,4278.5,4278.5,0,0.0,13729.34,16648.75,4162.1875,4162.1875,0
765.0,14507,0.0,0.0,14507,1495.11,0.0,0.0,0.0,0.0,0
845.0,18669,0.0,0.0,18669,10528.47,0.0,0.0,0.0,0.0,0
975.0,15668,0.0,5222.666667,15668,2517.92,2517.92,2517.92,0.0,839.3066667,0
400.0,0,0.0,6099.166667,0,0.0,2856.25,3176.47,0.0,529.4116667,0
555.0,25934,0.0,0.0,25934,3666.72,0.0,0.0,0.0,0.0,0
75.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
4828.0,0,12270.30769,11811.47619,0,0.0,202243.17,204003.17,5625.254762,9714.436667,0
216.0,0,7952.5,7952.5,0,0.0,1427.05,1427.05,356.7625,356.7625,0
530.0,0,4043.0,7440.25,0,0.0,2575.48,2575.48,0.0,643.87,0
420.0,0,0.0,7475.0,0,0.0,2820.21,2820.21,0.0,705.0525,0
230.0,0,6960.5,6960.5,0,0.0,509.99,509.99,254.995,254.995,0
256.0,27869,0.0,0.0,27869,4019.59,0.0,0.0,0.0,0.0,1
300.0,13667,0.0,0.0,13667,1152.94,0.0,0.0,0.0,0.0,0
750.0,58265,0.0,0.0,58265,6867.29,0.0,0.0,0.0,0.0,0
346.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1
220000.0,0,5959.0,5959.0,0,0.0,651.64,651.64,325.82,325.82,0
150.0,0,0.0,6487.428571,0,0.0,940.41,1007.23,0.0,143.89,0
1649.0,28826,0.0,0.0,28826,10566.45,0.0,0.0,0.0,0.0,0
960.0,13088,0.0,0.0,13088,3484.02,0.0,0.0,0.0,0.0,0
307.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
710.0,0,0.0,7214.0,0,0.0,3507.61,3507.61,0.0,1753.805,0
1326.0,75892,10837.5,10841.71429,75892,22069.2,26701.15,26701.15,2565.945714,3814.45,0
45000.0,26568,6642.0,6642.0,26568,2731.94,2731.94,2731.94,682.985,682.985,0
400.0,12172,0.0,6086.0,12172,2756.24,2547.25,2756.24,0.0,1378.12,0
1810.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1
471.0,16824,8412.0,8412.0,16824,2969.42,2969.42,2969.42,1484.71,1484.71,0
409.0,57715,0.0,0.0,57715,4233.19,0.0,0.0,0.0,0.0,0
390.0,0,0.0,7558.333333,0,0.0,2543.64,2543.64,0.0,847.88,0
228.0,0,8168.0,8168.0,0,0.0,1709.11,1709.11,427.2775,427.2775,0
890.0,28734,0.0,0.0,28734,6078.09,0.0,0.0,0.0,0.0,0
800.0,43334,8700.0,10833.5,43334,1864.12,4142.48,4142.48,0.0,1035.62,0
2200.0,0,6643.111111,6797.363636,0,0.0,36317.41,36317.41,2100.364545,3301.582727,0
2000.0,0,6643.111111,6797.363636,0,0.0,36317.41,36317.41,2100.364545,3301.582727,0
715.0,0,5947.125,5947.125,0,0.0,5822.88,5822.88,727.86,727.86,0
455.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
280.0,27713,0.0,0.0,27713,1861.81,0.0,0.0,0.0,0.0,0
350.0,0,7523.125,7523.125,0,0.0,2939.56,2939.56,367.445,367.445,0
1976.0,44649,5640.5,6378.428571,44649,13766.8,16079.35,16627.0,1966.685714,2375.285714,0
135.0,0,6878.0,6878.0,0,0.0,863.56,863.56,215.89,215.89,0
4945.0,0,6289.555556,5448.875,0,0.0,70059.64,79118.4,2543.025,4944.9,0
215.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
200.0,25233,4788.666667,6308.25,25233,1326.0,1326.0,1326.0,182.325,331.5,0
360.0,30444,7611.0,7611.0,30444,2430.8,2430.8,2430.8,607.7,607.7,0
380.0,0,6223.266667,7014.894737,0,0.0,7850.04,7850.04,259.8047368,413.16,0
220000.0,23902,0.0,0.0,23902,1349.04,0.0,0.0,0.0,0.0,0
909.0,74050,4232.235294,3897.368421,74050,48883.67,46903.67,48883.67,2572.824737,2572.824737,0
1600.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
4898.0,47854,0.0,0.0,47854,61996.36,0.0,0.0,0.0,0.0,0
545.0,32672,0.0,0.0,32672,3660.6,0.0,0.0,0.0,0.0,0
200.0,34020,0.0,0.0,34020,1318.18,0.0,0.0,0.0,0.0,1
2400.0,59311,0.0,0.0,59311,34426.95,0.0,0.0,0.0,0.0,0
135.0,0,7276.333333,7276.333333,0,0.0,2897.9,2897.9,482.9833333,482.9833333,0
180.0,27869,6967.25,6967.25,27869,1124.03,1124.03,1124.03,281.0075,281.0075,0
1177.0,0,0.0,12967.0,0,0.0,8110.24,8110.24,0.0,4055.12,0
320.0,29455,0.0,7363.75,29455,4369.82,4369.82,4369.82,0.0,1092.455,0
49.0,0,10867.0,10867.0,0,0.0,2729.61,2729.61,2729.61,2729.61,0
1345.0,30738,0.0,0.0,30738,9185.4,0.0,0.0,0.0,0.0,0
376.0,0,11022.0,11022.0,0,0.0,4724.76,4724.76,550.0,1181.19,0
280.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1
3277.0,14384,7192.0,7192.0,14384,22338.36,20998.36,22338.36,11169.18,11169.18,0
547.0,0,0.0,4043.0,0,0.0,1774.59,1774.59,0.0,887.295,0
510.0,0,0.0,4043.0,0,0.0,1774.59,1774.59,0.0,887.295,0
334.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
245.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
685.0,0,0.0,6101.6,0,0.0,4723.49,5991.49,0.0,1198.298,0
957.0,26812,0.0,8937.333333,26812,7669.09,6599.09,7669.09,0.0,2556.363333,0
4405.0,0,6202.4,6202.4,0,0.0,30615.28,30615.28,6123.056,6123.056,0
418.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
658.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
435.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
1469.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
1234.0,0,2303.96,1636.59375,0,0.0,22343.77,80443.77,565.9041538,1237.596462,0
2660.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
240.0,0,0.0,4839.333333,0,0.0,931.86,931.86,0.0,310.62,0
159.0,0,1403.666667,4557.833333,0,0.0,1054.17,2181.89,187.9533333,363.6483333,0
285.0,27934,0.0,0.0,27934,1960.74,0.0,0.0,0.0,0.0,0
600.0,82981,4642.333333,4881.235294,82981,30587.4,28127.06,30587.4,1388.237647,1799.258824,0
520.0,14428,0.0,0.0,14428,2710.14,0.0,0.0,0.0,0.0,1
3313.0,0,3710.6875,4165.235294,0,0.0,52573.07,66633.07,3099.643529,3919.592353,0
483.0,29007,0.0,0.0,29007,3124.42,0.0,0.0,0.0,0.0,0
615.0,0,10808.0,10847.33333,0,0.0,3318.17,3318.17,0.0,1106.056667,0
808.0,26478,13239.0,13239.0,26478,5071.34,5071.34,5071.34,2535.67,2535.67,1
675.0,0,7176.25,7176.25,0,0.0,4255.6,4255.6,1063.9,1063.9,0
175.0,2778,0.0,0.0,2778,133.12,0.0,0.0,0.0,0.0,0
200.0,0,3019.0,3019.0,0,0.0,145.15,145.15,145.15,145.15,0
320.0,23902,0.0,0.0,23902,2056.94,0.0,0.0,0.0,0.0,0
1130.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
609000.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
387.0,28264,0.0,0.0,28264,2556.79,0.0,0.0,0.0,0.0,0
433.0,30521,0.0,0.0,30521,2776.66,0.0,0.0,0.0,0.0,0
200.0,18892,0.0,0.0,18892,838.49,0.0,0.0,0.0,0.0,0
170.0,15365,4887.0,5121.666667,15365,835.8,752.31,835.8,58.85333333,278.6,0
315.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
110.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
266.0,0,7006.0,7006.0,0,0.0,1606.33,1693.62,423.405,423.405,0
180.0,0,4245.0,4245.0,0,0.0,526.63,526.63,175.5433333,175.5433333,0
518.0,0,5952.0,5952.0,0,0.0,3281.64,6257.64,1251.528,1251.528,0
1045.0,0,10458.33333,8044.294118,0,0.0,65597.64,72448.65,3309.67,4261.685294,1
182.0,25279,0.0,0.0,25279,1199.54,0.0,0.0,0.0,0.0,0
295.0,47650,7078.8,6807.142857,47650,5291.67,5534.42,6272.44,615.8428571,896.0628571,1
347.0,38934,0.0,0.0,38934,4200.76,0.0,0.0,0.0,0.0,0
3202.0,0,4368.625,4368.625,0,0.0,20187.0,25297.8,3162.225,3162.225,0
11200.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
300.0,29008,0.0,0.0,29008,1977.26,0.0,0.0,0.0,0.0,0
27500.0,14363,0.0,0.0,14363,3618.17,0.0,0.0,0.0,0.0,0
250000.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
350000.0,0,7176.25,7176.25,0,0.0,2137.8,2137.8,534.45,534.45,0
366.0,42922,0.0,0.0,42922,1770.73,0.0,0.0,0.0,0.0,0
200.0,17002,0.0,0.0,17002,809.49,0.0,0.0,0.0,0.0,0
2889.0,37132,0.0,0.0,37132,28432.95,0.0,0.0,0.0,0.0,0
817.0,43690,0.0,0.0,43690,13619.15,0.0,0.0,0.0,0.0,0
394.0,49855,0.0,0.0,49855,2530.0,0.0,0.0,0.0,0.0,0
606.0,0,5894.857143,6516.375,0,0.0,12894.35,13715.41,1412.77875,1714.42625,0
245.0,31130,0.0,0.0,31130,1704.75,0.0,0.0,0.0,0.0,0
4240.0,28694,0.0,0.0,28694,28470.74,0.0,0.0,0.0,0.0,0
642000.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
171.0,38075,6345.833333,6345.833333,38075,1071.18,988.77,1071.18,178.53,178.53,0
347.0,38075,6345.833333,6345.833333,38075,1071.18,988.77,1071.18,178.53,178.53,0
3500.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
