seg_route_to,seg_flight,seg_cabin,pax_fcny,emd_lable,gender,age,residence_country,cabin_c_cnt_y2,cabin_c_cnt_y3,pref_aircraft_y1_4,pref_aircraft_y1_5,pref_aircraft_y2_1,pref_aircraft_y2_2,pref_aircraft_y2_3,pref_aircraft_y2_4,pref_aircraft_y2_5,pref_aircraft_y3_1,pref_aircraft_y3_2,pref_aircraft_y3_3,pref_aircraft_y3_4,pref_aircraft_y3_5,pref_city_y2_1,dist_cnt_y3,avg_dist_cnt_y2,avg_dist_cnt_y3,select_seat_cnt_y3,dist_i_cnt_y2,dist_i_cnt_y3,dist_all_cnt_y2,dist_all_cnt_y3,flt_delay_time_m3,flt_delay_time_m6,flt_delay_time_y1,flt_delay_time_y2,pref_orig_city_y2,pref_orig_city_y3,tkt_3y_amt,tkt_avg_amt_y2,tkt_avg_amt_y3,tkt_avg_interval_y3,pit_all_amt,pit_accu_air_amt,pit_now_cons_amt,pit_accu_amt_y3,pit_avg_amt_y2,pit_avg_amt_y3,pit_avg_interval_y2,pit_add_chnl_y2,pit_add_chnl_y3
0,0,0,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,950.0,0,0,0,1,0,0,23,23,25,27,26,25,26,24,27,28,26,25,46,26478,0.0,0,0,26478,26478,26478,26478,0.0,0.0,0.0,0.0,57,57,6550.92,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,2600.0,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8168.0,2429,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,4117.88,4117.88,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,685.0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,17,14,0,0,0,31972,0.0,0,0,0,31972,0,31972,0.0,0.0,0.0,0.0,0,74,2529.81,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,1608.0,0,1,1,0,0,0,0,0,25,27,26,25,26,24,27,28,26,25,46,21675,10837.5,2918,0,21675,21675,21675,21675,0.0,0.0,0.0,0.0,46,47,10303.75,5151.875,5151.875,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,243.0,1,1,1,0,0,0,0,0,25,27,26,25,26,24,19,0,0,0,46,27772,0.0,0,0,10867,27772,10867,27772,0.0,0.0,0.0,0.0,46,47,3328.71,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,865.0,0,0,0,0,0,0,23,23,25,27,26,25,26,24,27,28,26,25,46,52956,13239.0,3102,1,52956,52956,52956,52956,0.0,0.0,0.0,0.0,57,57,8281.55,2070.3875,2070.3875,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,16726.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5016.875,736,0,0,0,0,0,-72.0,-72.0,-72.0,0.5,0,0,0.0,866.64,866.64,0.0,0,0,0,0,0.0,0.0,14.0,0,0
1,1,1,630.0,0,1,1,0,0,0,0,0,5,5,5,5,5,24,5,4,2,0,46,25158,0.0,0,0,1483,25158,1483,25158,0.0,0.0,0.0,0.0,35,74,5718.42,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,210.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5871.75,1145,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,338.0925,338.0925,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,135.0,0,0,0,0,0,0,0,0,25,9,0,0,0,24,9,0,0,0,46,34020,8505.0,2525,0,34020,34020,34020,34020,0.0,0.0,0.0,0.0,77,74,891.9,222.975,222.975,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,2535.1620652297865,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,120.0,0,1,1,0,0,0,0,0,0,0,0,0,0,24,2,0,0,0,0,25233,0.0,0,0,0,25233,0,25233,0.0,0.0,0.0,0.0,0,74,475.69,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,825.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2326.0,828,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,144.45,1141.323333,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,1299.0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,19,3,0,0,0,7941,0.0,0,0,0,0,0,7941,0.0,0.0,0.0,0.0,0,44,2256.78,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,330.0,0,1,1,0,0,0,0,0,0,0,0,0,0,24,14,3,0,0,0,25398,0.0,0,0,0,25398,0,25398,0.0,0.0,0.0,0.0,0,74,1457.24,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,307.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6332.75,1486,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1488.51,1488.51,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,2112.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,788.0,0,0,0,1,0,0,0,0,0,0,0,0,0,24,9,0,0,0,0,34020,4043.0,2525,0,0,34020,0,34020,-145.0,-145.0,-145.0,-145.0,0,74,3892.96,0.0,973.24,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,3727.0,1,0,0,0,0,0,23,23,25,27,26,25,26,24,27,28,26,25,46,52412,0.0,0,0,26478,52412,26478,52412,0.0,0.0,0.0,0.0,57,57,26536.99,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,1435.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,860.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,881.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,2874.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3037,0,0,0,0,0,-275.0,-275.0,-275.0,-275.0,0,0,0.0,0.0,9851.5,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,370.0,0,1,1,0,0,0,0,0,25,20,0,0,0,24,19,0,0,0,46,49588,6873.75,1916,0,26478,48153,27495,49588,0.142857143,0.142857143,0.142857143,0.142857143,77,74,6719.11,887.5714286,959.8728571,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,376.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12967.0,3037,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1262.38,1262.38,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,650.0,0,0,0,0,0,0,0,0,25,27,26,25,26,24,27,28,26,25,46,26324,0.0,0,0,13390,26324,13390,26324,0.0,0.0,0.0,0.0,57,57,4309.5,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,235.0,1,0,0,0,0,0,0,0,25,5,2,0,0,24,15,10,5,2,46,45016,0.0,0,0,27818,43312,29522,45016,0.0,0.0,0.0,0.0,77,74,2789.83,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,96.0,0,1,1,1,0,0,0,0,6,3,0,0,0,24,2,6,3,0,46,29573,0.0,0,0,4340,29573,4340,29573,0.0,0.0,0.0,0.0,5,74,318.24,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,357.0,1,0,0,1,0,0,0,0,25,2,0,0,0,24,2,0,0,0,46,40800,0.0,0,0,25934,38868,27222,40800,0.0,0.0,0.0,0.0,77,74,4060.88,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,3185.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,3335.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,880.0,0,0,0,1,0,0,23,23,25,27,26,25,26,24,27,28,26,25,46,65802,0.0,0,0,39868,65802,39868,65802,0.0,0.0,0.0,0.0,57,57,11839.54,0.0,0.0,0.0,9493,9493,9493,9493,0.0,4746.5,0.0,0,2
1,1,1,865.0,0,1,1,0,0,0,0,0,0,0,0,0,0,24,5,4,0,0,0,12867,0.0,0,0,0,12867,0,12867,0.0,0.0,0.0,0.0,0,47,2639.43,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,221.0,0,1,1,0,0,0,0,0,16,18,17,17,18,24,25,21,19,17,46,36325,0.0,0,0,872,33709,872,36325,0.0,0.0,0.0,0.0,21,74,630.46,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,820.0,0,0,0,9,0,0,0,0,25,22,19,17,9,24,19,22,17,11,46,69663,0.0,0,0,37691,69663,37691,69663,0.0,0.0,0.0,0.0,77,74,3449.82,0.0,0.0,0.0,18482,18482,18482,24220,2229.333333,3696.4,0.0,2,2
0,0,0,1029.0,0,0,0,0,0,0,0,0,25,27,26,25,26,24,27,28,26,25,46,26324,13390.0,3085,0,13390,26324,13390,26324,0.0,0.0,0.0,0.0,57,57,6953.42,1733.275,3476.71,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,2400.0,1,1,1,0,0,0,0,0,25,20,0,0,0,24,19,0,0,0,46,27869,0.0,0,0,27869,27869,27869,27869,0.0,0.0,0.0,0.0,77,74,15280.8,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,230.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412.0,1021,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,535.27,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,248.0,1,1,1,1,0,0,0,0,25,21,19,0,0,24,20,20,0,0,46,29455,7363.75,2118,0,29455,29455,29455,29455,0.0,0.0,0.0,0.0,77,74,1638.46,409.615,409.615,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,248.0,0,1,1,1,0,0,0,0,25,21,19,0,0,24,20,20,0,0,46,29455,0.0,0,0,29455,29455,29455,29455,0.0,0.0,0.0,0.0,77,74,1638.46,0.0,0.0,0.0,11158,11158,11158,11158,5579.0,5579.0,0.0,2,2
0,0,0,1967.0,1,0,0,1,0,0,0,0,25,3,11,5,0,24,3,11,5,0,46,57153,0.0,0,0,52412,52412,57153,57153,0.0,0.0,0.0,0.0,77,74,26138.28,0.0,0.0,0.0,52900,52900,52900,52900,17633.33333,17633.33333,0.0,2,2
1,1,1,130.0,0,1,1,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,50,6016,0.0,0,0,6016,6016,6016,6016,0.0,0.0,0.0,0.0,27,28,187.78,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,311.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6052.0,1287,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1612.795,1612.795,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,226.0,0,1,1,0,0,0,0,0,16,4,2,0,0,16,4,2,0,0,51,3708,0.0,0,0,1110,1110,3708,3708,0.0,0.0,0.0,0.0,55,55,145.58,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,305.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5975.5,1240,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0.0,476.7525,476.7525,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,985.0,0,1,1,1,0,0,0,0,0,0,0,0,0,24,9,8,0,0,0,12440,0.0,0,0,0,12440,0,12440,0.0,0.0,0.0,0.0,0,74,4154.91,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,440.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,140.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2057,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,239.9425,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,387.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,4898.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,2940.0,0,0,0,1,2,2,0,0,25,10,0,0,0,24,10,0,0,0,46,28405,7101.25,1928,0,28405,28405,28405,28405,-0.25,-0.25,-0.25,0.0,77,74,18452.61,4613.1525,4613.1525,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,235.0,0,0,0,1,0,0,0,0,0,0,0,0,0,24,11,0,0,0,0,17821,4821.0,2634,0,0,17821,0,17821,-218.5,-218.5,-218.5,-218.5,0,57,788.99,0.0,394.495,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,2774.0,0,1,1,0,0,0,0,0,25,3,0,0,0,24,3,0,0,0,46,22816,0.0,0,0,21675,21675,22816,22816,0.0,0.0,0.0,0.0,46,47,17775.24,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,255.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1209,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1236.76,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,367.0,1,0,0,1,0,0,23,23,8,27,11,10,0,8,27,11,10,0,51,31737,0.0,0,0,31737,31737,31737,31737,0.0,0.0,0.0,0.0,77,74,8531.87,0.0,0.0,159892.1667,11905,11905,11905,11905,2381.0,2381.0,0.0,2,2
0,0,0,1031.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9749.0,2513,0,0,0,0,0,-57.6,-57.6,-57.6,-57.6,0,0,0.0,995.559,2389.295,0.0,0,0,0,0,0.0,0.0,76.2,0,0
0,0,0,1411.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9749.0,2513,0,0,0,0,0,-57.6,-57.6,-57.6,-57.6,0,0,0.0,995.559,2389.295,0.0,0,0,0,0,0.0,0.0,76.2,0,0
0,0,0,1466.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9749.0,2513,0,0,0,0,0,-57.6,-57.6,-57.6,-57.6,0,0,0.0,995.559,2389.295,0.0,0,0,0,0,0.0,0.0,76.2,0,0
0,0,0,3400.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,160.0,0,1,1,0,0,0,0,0,25,6,5,0,0,24,6,5,0,0,46,27512,6878.0,1753,0,27512,27512,27512,27512,0.0,0.0,0.0,0.0,77,74,1093.56,273.39,273.39,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,450.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,565.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,2000.0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3959.0,349,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1549.87,1549.87,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,130.0,0,1,1,1,0,0,0,0,0,0,0,0,0,24,19,11,2,0,0,61464,3019.0,1364,0,0,61464,0,61464,0.3,0.3,0.3,0.3,0,74,2872.13,0.0,287.213,0.0,46020,46020,46020,36600,0.0,4503.0,3.0,0,2
1,1,1,1700.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,285.0,1,0,0,0,0,0,0,0,25,27,26,25,26,24,27,28,26,25,46,39412,0.0,0,0,26478,39412,26478,39412,0.0,0.0,0.0,0.0,57,74,4546.77,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,675.0,0,0,0,0,0,0,0,0,25,7,5,0,0,24,7,5,0,0,46,29256,0.0,0,0,29256,29256,29256,29256,0.0,0.0,0.0,0.0,77,74,4325.27,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,189.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,330.0,0,1,1,1,0,0,0,0,0,0,0,0,0,7,7,7,7,7,0,8520,0.0,0,0,0,8520,0,8520,0.0,0.0,0.0,0.0,0,15,634.05,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,470.0,0,0,0,0,0,0,0,0,25,20,0,0,0,24,19,0,0,0,46,32672,0.0,0,0,32672,32672,32672,32672,0.0,0.0,0.0,0.0,77,74,3105.14,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,6750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,615.0,1,1,1,0,0,0,0,0,0,0,0,0,0,24,27,28,26,25,0,32542,10808.0,2923,0,0,32542,0,32542,0.0,0.0,0.0,0.0,0,47,3318.17,0.0,1106.056667,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,453.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1901,0,0,0,0,0,-49.0,-49.0,-49.0,-49.0,0,0,0.0,0.0,774.078125,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,732.0,1,1,1,0,0,0,0,0,0,0,0,0,0,24,2,0,0,0,0,11884,0.0,0,0,0,11884,0,11884,0.0,0.0,0.0,0.0,0,47,1563.62,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,668.0,1,0,0,1,0,0,0,0,25,27,26,25,26,24,27,28,26,25,46,26478,0.0,0,0,26478,26478,26478,26478,0.0,0.0,0.0,0.0,57,57,2654.21,0.0,0.0,0.0,11866,11866,11866,11866,5933.0,5933.0,0.0,2,2
1,1,1,415.0,1,1,1,0,0,0,0,0,25,4,2,0,0,24,4,2,0,0,46,27713,6928.25,1795,0,27713,27713,27713,27713,0.25,0.25,0.25,0.25,77,74,2700.79,675.1975,675.1975,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,200.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4750.5,584,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0.0,200.695,200.695,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,405.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,528.0,1,0,0,1,0,0,23,23,25,27,26,25,26,24,27,28,26,25,46,78346,0.0,0,0,52412,78346,52412,78346,0.0,0.0,0.0,0.0,57,57,10959.66,0.0,0.0,0.0,29666,35599,29666,23733,4153.25,3955.5,0.0,2,2
0,0,0,400.0,1,0,0,1,0,0,23,23,25,27,26,25,26,24,27,28,26,25,46,78346,0.0,0,0,52412,78346,52412,78346,0.0,0.0,0.0,0.0,57,57,10959.66,0.0,0.0,0.0,29666,35599,29666,23733,4153.25,3955.5,0.0,2,2
0,0,0,595.0,1,0,0,1,0,0,23,23,25,27,26,25,26,24,27,28,26,25,46,78346,0.0,0,0,52412,78346,52412,78346,0.0,0.0,0.0,0.0,57,57,10959.66,0.0,0.0,0.0,29666,35599,29666,23733,4153.25,3955.5,0.0,2,2
1,1,1,9000.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5893.0,1160,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,507.375,507.375,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,2957.0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13188.66667,3078,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,7482.5175,8050.795,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,2944.0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13188.66667,3078,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,7482.5175,8050.795,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,1170.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7176.25,1986,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1862.3475,1862.3475,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,545.0,0,0,0,1,0,0,0,0,25,5,0,0,0,24,5,20,0,0,46,57658,0.0,0,0,28705,57658,28705,57658,0.0,0.0,0.0,0.0,77,74,3601.69,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,2220.0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,5,0,0,0,0,14983,0.0,0,0,0,14983,0,14983,0.0,0.0,0.0,0.0,0,57,7648.57,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,285.0,1,1,1,0,0,0,0,0,25,21,14,0,0,24,20,14,0,0,46,24204,0.0,0,0,21675,21675,24204,24204,0.0,0.0,0.0,0.0,77,74,1882.9,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,522.0,0,1,1,0,0,0,0,0,25,6,0,0,0,24,6,0,0,0,46,12927,0.0,0,0,12927,12927,12927,12927,0.0,0.0,0.0,0.0,5,4,2566.15,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,430.0,0,0,0,0,0,0,0,0,25,27,26,25,26,24,27,28,26,25,46,14983,7491.5,2194,0,14983,14983,14983,14983,0.0,0.0,0.0,0.0,57,57,1448.85,724.425,724.425,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,34.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,455.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2299,0,0,0,0,0,-74.4,-74.4,-74.4,-74.4,0,0,0.0,0.0,788.794,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,410.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,150.0,0,1,1,0,0,0,0,0,25,20,0,0,0,24,19,0,0,0,46,27869,6967.25,1825,0,27869,27869,27869,27869,0.0,0.0,0.0,0.0,77,74,994.5,248.625,248.625,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,1811.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13239.0,3102,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,3474.7925,3474.7925,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,524.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13239.0,3102,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,3474.7925,3474.7925,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,210.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13239.0,3102,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,3474.7925,3474.7925,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,440.0,0,1,1,1,0,0,0,0,25,5,4,0,0,24,5,4,0,0,46,23785,0.0,0,0,23785,23785,23785,23785,0.0,0.0,0.0,0.0,77,74,1511.54,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,334.0,0,1,1,0,0,0,0,0,0,0,0,0,0,24,5,2,0,0,0,23367,0.0,1124,0,0,21675,0,23367,-88.5,-88.5,-88.5,-88.5,0,74,3058.57,0.0,764.6425,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,575.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
